osmid,y,x,street_count,highway,ref,geometry
894241206,54.8600365,23.9940572,1,,,POINT (23.9940572 54.8600365)
894241234,54.8866771,23.9797427,3,,,POINT (23.9797427 54.8866771)
894241235,54.850642,24.0051953,3,,,POINT (24.0051953 54.850642)
894241255,54.8472546,24.025982,3,,,POINT (24.025982 54.8472546)
894241265,54.8359622,23.9763845,3,,,POINT (23.9763845 54.8359622)
894241294,54.8645464,23.9994433,3,,,POINT (23.9994433 54.8645464)
894241298,54.8550608,24.0002681,3,,,POINT (24.0002681 54.8550608)
894241313,54.8838325,23.9820762,3,,,POINT (23.9820762 54.8838325)
894241328,54.8888273,23.9757735,1,,,POINT (23.9757735 54.8888273)
894241347,54.8677223,23.9870336,3,,,POINT (23.9870336 54.8677223)
894241351,54.8459331,24.029587,3,,,POINT (24.029587 54.8459331)
894241352,54.8460205,24.0129954,3,,,POINT (24.0129954 54.8460205)
894241359,54.8468194,24.027548,3,,,POINT (24.027548 54.8468194)
894241376,54.8499597,24.0300516,3,,,POINT (24.0300516 54.8499597)
894241386,54.8492214,23.9965127,1,,,POINT (23.9965127 54.8492214)
894241390,54.8436128,24.0191525,3,,,POINT (24.0191525 54.8436128)
894241392,54.8478222,24.0339003,3,,,POINT (24.0339003 54.8478222)
894241426,54.8467565,24.0306369,3,,,POINT (24.0306369 54.8467565)
894241438,54.84536,23.9934561,3,,,POINT (23.9934561 54.84536)
894241444,54.8916378,23.9767079,3,,,POINT (23.9767079 54.8916378)
894241447,54.8441267,24.0192679,4,,,POINT (24.0192679 54.8441267)
894241474,54.8538149,23.9920609,3,,,POINT (23.9920609 54.8538149)
894241479,54.8637881,23.9976221,3,,,POINT (23.9976221 54.8637881)
894241488,54.8891165,23.9771606,3,,,POINT (23.9771606 54.8891165)
894241492,54.8492976,24.0126784,3,,,POINT (24.0126784 54.8492976)
894241507,54.8623089,24.0052034,3,,,POINT (24.0052034 54.8623089)
894241538,54.843383,24.0365496,3,,,POINT (24.0365496 54.843383)
894241539,54.8494468,24.0191007,3,,,POINT (24.0191007 54.8494468)
894241552,54.8441917,24.0180718,3,,,POINT (24.0180718 54.8441917)
894241556,54.8700181,23.9932412,1,,,POINT (23.9932412 54.8700181)
894241565,54.8674286,23.9979077,3,,,POINT (23.9979077 54.8674286)
894241589,54.8507771,24.0033929,3,,,POINT (24.0033929 54.8507771)
894241594,54.8643173,23.997813,3,,,POINT (23.997813 54.8643173)
894241612,54.8440332,24.0253641,4,,,POINT (24.0253641 54.8440332)
894241628,54.8824789,23.9814209,3,,,POINT (23.9814209 54.8824789)
894241630,54.8477478,24.0100159,3,,,POINT (24.0100159 54.8477478)
894241637,54.8649363,23.9921158,3,,,POINT (23.9921158 54.8649363)
894241644,54.8455475,24.0057626,3,,,POINT (24.0057626 54.8455475)
894241654,54.8467907,24.035517,3,,,POINT (24.035517 54.8467907)
894241662,54.8487053,24.0147019,3,,,POINT (24.0147019 54.8487053)
894241669,54.8685633,23.9965313,3,,,POINT (23.9965313 54.8685633)
894241675,54.8676755,23.9955781,1,,,POINT (23.9955781 54.8676755)
894241710,54.8513832,24.0206408,1,,,POINT (24.0206408 54.8513832)
894241711,54.8483239,24.0305202,1,,,POINT (24.0305202 54.8483239)
894241713,54.8504203,24.0284134,3,,,POINT (24.0284134 54.8504203)
894241717,54.8464509,24.0078977,3,,,POINT (24.0078977 54.8464509)
894241725,54.8587642,24.0028531,3,,,POINT (24.0028531 54.8587642)
894241731,54.8666343,23.9928059,3,,,POINT (23.9928059 54.8666343)
894241736,54.8454296,24.017352,1,,,POINT (24.017352 54.8454296)
894241750,54.8631988,23.9983385,3,,,POINT (23.9983385 54.8631988)
894241758,54.8495067,24.0188803,3,,,POINT (24.0188803 54.8495067)
894241769,54.8821994,23.9846621,1,,,POINT (23.9846621 54.8821994)
894241773,54.8448207,24.0327191,3,,,POINT (24.0327191 54.8448207)
894241777,54.8425698,23.9988787,3,,,POINT (23.9988787 54.8425698)
894241785,54.8471296,24.0170879,3,,,POINT (24.0170879 54.8471296)
894241808,54.8473176,24.032321,4,,,POINT (24.032321 54.8473176)
894241823,54.8641729,23.998754,3,,,POINT (23.998754 54.8641729)
894241835,54.8633115,23.9975712,3,,,POINT (23.9975712 54.8633115)
899499285,54.9037959,23.9674815,3,,,POINT (23.9674815 54.9037959)
906915718,54.9051573,23.9702711,3,,,POINT (23.9702711 54.9051573)
911878415,54.8645481,23.986203,3,,,POINT (23.986203 54.8645481)
911878429,54.8619769,23.9883533,3,,,POINT (23.9883533 54.8619769)
911878464,54.8524492,23.9858428,3,,,POINT (23.9858428 54.8524492)
911878486,54.849931,23.9845051,3,,,POINT (23.9845051 54.849931)
911878489,54.851537,23.9823215,3,,,POINT (23.9823215 54.851537)
911878496,54.8555296,23.9843775,1,,,POINT (23.9843775 54.8555296)
911878508,54.8559775,23.987456,3,,,POINT (23.987456 54.8559775)
911878510,54.8618283,23.986836,3,,,POINT (23.986836 54.8618283)
911878511,54.8553623,23.9884785,3,,,POINT (23.9884785 54.8553623)
911878513,54.8525752,23.9839423,1,,,POINT (23.9839423 54.8525752)
911878515,54.8610546,23.9799075,3,,,POINT (23.9799075 54.8610546)
911878547,54.8637947,23.9860108,3,,,POINT (23.9860108 54.8637947)
911878573,54.8535347,23.9847887,3,,,POINT (23.9847887 54.8535347)
911878577,54.8541661,23.9841262,1,,,POINT (23.9841262 54.8541661)
911878579,54.8623023,23.9844345,3,,,POINT (23.9844345 54.8623023)
911878595,54.8521928,23.9873217,1,,,POINT (23.9873217 54.8521928)
911878620,54.8488508,23.9801539,1,,,POINT (23.9801539 54.8488508)
911878626,54.8538126,23.9845191,3,,,POINT (23.9845191 54.8538126)
911878628,54.8433943,23.9813612,1,,,POINT (23.9813612 54.8433943)
911878633,54.8511714,23.9878492,3,,,POINT (23.9878492 54.8511714)
911878685,54.8476206,23.9777621,1,,,POINT (23.9777621 54.8476206)
911878692,54.8515782,23.9834395,3,,,POINT (23.9834395 54.8515782)
911878737,54.8639128,23.9885462,3,,,POINT (23.9885462 54.8639128)
911878765,54.8620815,23.9878623,3,,,POINT (23.9878623 54.8620815)
911878805,54.8547668,23.9888039,3,,,POINT (23.9888039 54.8547668)
911878811,54.8405381,23.9725011,3,,,POINT (23.9725011 54.8405381)
911878886,54.8627893,23.9832705,4,,,POINT (23.9832705 54.8627893)
911878914,54.8548562,23.9872166,3,,,POINT (23.9872166 54.8548562)
911878918,54.863261,23.9844559,3,,,POINT (23.9844559 54.863261)
911878920,54.8489486,23.9787921,3,,,POINT (23.9787921 54.8489486)
911878930,54.8554133,23.9884504,3,,,POINT (23.9884504 54.8554133)
911878956,54.8530421,23.9852634,3,,,POINT (23.9852634 54.8530421)
911878985,54.8597762,23.9886133,1,,,POINT (23.9886133 54.8597762)
911879005,54.8507012,23.984845,3,,,POINT (23.984845 54.8507012)
911879041,54.8528513,23.9831081,1,,,POINT (23.9831081 54.8528513)
911879053,54.8639109,23.9832865,3,,,POINT (23.9832865 54.8639109)
911879118,54.8520469,23.9842228,1,,,POINT (23.9842228 54.8520469)
911879123,54.8639836,23.9883542,1,,,POINT (23.9883542 54.8639836)
919585295,54.8340066,23.9426877,3,,,POINT (23.9426877 54.8340066)
919585307,54.8319196,23.9416567,3,,,POINT (23.9416567 54.8319196)
919585333,54.8533226,23.9549146,3,,,POINT (23.9549146 54.8533226)
919585334,54.833054,23.9428445,1,,,POINT (23.9428445 54.833054)
919585335,54.8372858,23.9553707,3,,,POINT (23.9553707 54.8372858)
919585388,54.8436498,23.9345313,1,,,POINT (23.9345313 54.8436498)
919585393,54.8358192,23.941047,1,,,POINT (23.941047 54.8358192)
919585439,54.8332857,23.9395277,1,,,POINT (23.9395277 54.8332857)
919585451,54.840626,23.9473842,3,,,POINT (23.9473842 54.840626)
919585455,54.843737,23.9363235,1,,,POINT (23.9363235 54.843737)
919585469,54.8327678,23.9408757,1,,,POINT (23.9408757 54.8327678)
919597105,54.8400677,23.9468687,3,,,POINT (23.9468687 54.8400677)
919597137,54.844863,23.9396386,3,,,POINT (23.9396386 54.844863)
919597149,54.835504,23.9392803,1,,,POINT (23.9392803 54.835504)
919597168,54.8509239,23.9409616,1,,,POINT (23.9409616 54.8509239)
919597177,54.8392051,23.9555181,1,,,POINT (23.9555181 54.8392051)
919597247,54.8383182,23.9478159,3,,,POINT (23.9478159 54.8383182)
919597260,54.8344315,23.9393956,4,,,POINT (23.9393956 54.8344315)
919597280,54.8381735,23.9460966,1,,,POINT (23.9460966 54.8381735)
919597289,54.8394443,23.951969,4,,,POINT (23.951969 54.8394443)
919597291,54.8454776,23.9452371,1,,,POINT (23.9452371 54.8454776)
920222769,54.9091976,24.0627783,1,,,POINT (24.0627783 54.9091976)
920222775,54.9102825,24.0423254,1,,,POINT (24.0423254 54.9102825)
920222784,54.9071136,24.048163,1,,,POINT (24.048163 54.9071136)
920222785,54.9099301,24.0325272,3,,,POINT (24.0325272 54.9099301)
920222787,54.9133006,24.0645192,3,,,POINT (24.0645192 54.9133006)
920222798,54.9112509,24.0643217,1,,,POINT (24.0643217 54.9112509)
920222803,54.9222905,24.0764946,2,,,POINT (24.0764946 54.9222905)
920222805,54.9095266,24.0391502,1,,,POINT (24.0391502 54.9095266)
920222807,54.9124047,24.0669243,1,,,POINT (24.0669243 54.9124047)
920222809,54.9169229,24.0477321,3,,,POINT (24.0477321 54.9169229)
920222813,54.909042,24.0447003,3,,,POINT (24.0447003 54.909042)
920222824,54.9067514,24.0313381,3,,,POINT (24.0313381 54.9067514)
920222830,54.9129062,24.0738315,1,,,POINT (24.0738315 54.9129062)
920222846,54.9074488,24.0561048,3,,,POINT (24.0561048 54.9074488)
920222849,54.9210013,24.0771382,3,,,POINT (24.0771382 54.9210013)
920222851,54.9260098,24.0444063,1,,,POINT (24.0444063 54.9260098)
920222858,54.9101986,24.053688,1,,,POINT (24.053688 54.9101986)
920222865,54.899861,24.027147,3,,,POINT (24.027147 54.899861)
920222869,54.9126354,24.0617643,3,,,POINT (24.0617643 54.9126354)
920222871,54.9184034,24.0564599,3,,,POINT (24.0564599 54.9184034)
920222881,54.9133565,24.0626011,3,,,POINT (24.0626011 54.9133565)
920222899,54.9092391,24.0556606,3,,,POINT (24.0556606 54.9092391)
920222907,54.9060804,24.0535662,4,,,POINT (24.0535662 54.9060804)
920222908,54.9097437,24.052346,1,,,POINT (24.052346 54.9097437)
920222918,54.9138655,24.066037,3,,,POINT (24.066037 54.9138655)
920222920,54.906202,24.0589495,1,,,POINT (24.0589495 54.906202)
920222935,54.9122835,24.065088,1,,,POINT (24.065088 54.9122835)
920222937,54.9226343,24.0478825,3,,,POINT (24.0478825 54.9226343)
920222953,54.9072423,24.0510195,3,,,POINT (24.0510195 54.9072423)
920222970,54.9033302,24.0545467,1,,,POINT (24.0545467 54.9033302)
920222973,54.9130844,24.0637935,3,,,POINT (24.0637935 54.9130844)
920222979,54.9213966,24.0782808,3,,,POINT (24.0782808 54.9213966)
920223003,54.9218188,24.0615581,1,,,POINT (24.0615581 54.9218188)
920223006,54.9200984,24.0819416,3,,,POINT (24.0819416 54.9200984)
920223013,54.9125005,24.071171,1,,,POINT (24.071171 54.9125005)
920223015,54.9097985,24.0335177,3,,,POINT (24.0335177 54.9097985)
920223023,54.9105331,24.058224,3,,,POINT (24.058224 54.9105331)
920223024,54.9078408,24.0527354,3,,,POINT (24.0527354 54.9078408)
920223033,54.9009352,24.0285915,1,,,POINT (24.0285915 54.9009352)
920223041,54.9055224,24.0520962,4,,,POINT (24.0520962 54.9055224)
924116108,54.9227439,24.0337264,3,,,POINT (24.0337264 54.9227439)
924116144,54.9245349,24.0355944,1,,,POINT (24.0355944 54.9245349)
924116151,54.9155048,24.0272107,1,,,POINT (24.0272107 54.9155048)
924116162,54.9156238,24.0316263,1,,,POINT (24.0316263 54.9156238)
938392417,54.8816307,23.9133773,3,,,POINT (23.9133773 54.8816307)
938392423,54.8869471,23.8998581,3,,,POINT (23.8998581 54.8869471)
938392429,54.882565,23.9177516,3,,,POINT (23.9177516 54.882565)
938392430,54.8809305,23.9121587,3,,,POINT (23.9121587 54.8809305)
938392442,54.8821919,23.9170406,3,,,POINT (23.9170406 54.8821919)
938392486,54.8826355,23.9191769,3,,,POINT (23.9191769 54.8826355)
938392494,54.8755161,23.9015177,4,,,POINT (23.9015177 54.8755161)
938392495,54.8873963,23.8990847,3,,,POINT (23.8990847 54.8873963)
938392538,54.8820845,23.9171926,3,,,POINT (23.9171926 54.8820845)
938392556,54.8753089,23.9002561,3,,,POINT (23.9002561 54.8753089)
938392573,54.883894,23.9168356,1,,,POINT (23.9168356 54.883894)
939159411,54.9529293,23.9518265,1,,,POINT (23.9518265 54.9529293)
939159416,54.9542382,23.9517309,4,,,POINT (23.9517309 54.9542382)
939159419,54.9528965,23.9407553,3,,,POINT (23.9407553 54.9528965)
939159436,54.9526503,23.9408384,3,,,POINT (23.9408384 54.9526503)
939159474,54.9543177,23.9527924,1,,,POINT (23.9527924 54.9543177)
939159479,54.9527659,23.9476579,3,,,POINT (23.9476579 54.9527659)
939159482,54.9535894,23.9394422,3,,,POINT (23.9394422 54.9535894)
939159491,54.9508458,23.9385238,1,,,POINT (23.9385238 54.9508458)
939159493,54.9549466,23.9466237,3,,,POINT (23.9466237 54.9549466)
939159494,54.9549848,23.9516853,3,,,POINT (23.9516853 54.9549848)
939159495,54.9533101,23.9474955,3,,,POINT (23.9474955 54.9533101)
939159500,54.9541502,23.9490969,3,,,POINT (23.9490969 54.9541502)
939159516,54.9540866,23.9473865,3,,,POINT (23.9473865 54.9540866)
939159526,54.9525546,23.9432476,1,,,POINT (23.9432476 54.9525546)
939159541,54.952868,23.9411988,3,,,POINT (23.9411988 54.952868)
944576857,54.8489534,24.0208167,4,,,POINT (24.0208167 54.8489534)
948084337,54.9483464,23.8847749,3,,,POINT (23.8847749 54.9483464)
948084404,54.9483004,23.8902578,4,,,POINT (23.8902578 54.9483004)
948084469,54.9509064,23.8789452,3,,,POINT (23.8789452 54.9509064)
948084476,54.9440124,23.8797551,1,,,POINT (23.8797551 54.9440124)
948084591,54.9457558,23.88277,3,,,POINT (23.88277 54.9457558)
948084622,54.951468,23.8867746,4,,,POINT (23.8867746 54.951468)
948084630,54.9464604,23.8800059,3,,,POINT (23.8800059 54.9464604)
948084655,54.9458852,23.8786021,4,,,POINT (23.8786021 54.9458852)
948084684,54.9503873,23.8842621,3,,,POINT (23.8842621 54.9503873)
948084722,54.9477546,23.8859442,3,,,POINT (23.8859442 54.9477546)
948084754,54.9442438,23.8887079,1,,,POINT (23.8887079 54.9442438)
948084880,54.9444748,23.8808818,3,,,POINT (23.8808818 54.9444748)
948085212,54.9405134,23.8948265,1,,,POINT (23.8948265 54.9405134)
948085296,54.9504259,23.8902936,3,,,POINT (23.8902936 54.9504259)
948085335,54.9481476,23.8801766,3,,,POINT (23.8801766 54.9481476)
948085345,54.9512516,23.8917863,3,,,POINT (23.8917863 54.9512516)
948085368,54.9438379,23.8876442,3,,,POINT (23.8876442 54.9438379)
948085411,54.9513243,23.8845975,3,,,POINT (23.8845975 54.9513243)
948085413,54.9489876,23.8835273,3,,,POINT (23.8835273 54.9489876)
948085418,54.9492892,23.8893977,1,,,POINT (23.8893977 54.9492892)
948085421,54.9512941,23.9010198,1,,,POINT (23.9010198 54.9512941)
948085469,54.949568,23.8951281,1,,,POINT (23.8951281 54.949568)
948085512,54.9498963,23.8928327,3,,,POINT (23.8928327 54.9498963)
948085542,54.9447843,23.8871033,3,,,POINT (23.8871033 54.9447843)
948085554,54.9401207,23.904633,3,,,POINT (23.904633 54.9401207)
948085571,54.9433005,23.8971845,3,,,POINT (23.8971845 54.9433005)
948085576,54.9502043,23.8846722,3,,,POINT (23.8846722 54.9502043)
948085659,54.9469339,23.9095141,1,,,POINT (23.9095141 54.9469339)
948085680,54.9454827,23.8880369,3,,,POINT (23.8880369 54.9454827)
948085709,54.953258,23.8823804,1,,,POINT (23.8823804 54.953258)
948085741,54.9502116,23.8926149,3,,,POINT (23.8926149 54.9502116)
948085853,54.9487425,23.8875332,3,,,POINT (23.8875332 54.9487425)
948085874,54.9406626,23.9067306,3,,,POINT (23.9067306 54.9406626)
948085876,54.949617,23.8930403,1,,,POINT (23.8930403 54.949617)
948085877,54.9473158,23.8826104,3,,,POINT (23.8826104 54.9473158)
948085893,54.9443406,23.8884083,3,,,POINT (23.8884083 54.9443406)
948085909,54.9506405,23.8846485,3,,,POINT (23.8846485 54.9506405)
948085954,54.9493722,23.8827107,4,,,POINT (23.8827107 54.9493722)
948085973,54.9504333,23.8801268,4,,,POINT (23.8801268 54.9504333)
948086002,54.9409509,23.9009528,3,,,POINT (23.9009528 54.9409509)
948086008,54.9404029,23.8964855,1,,,POINT (23.8964855 54.9404029)
948086037,54.9523773,23.8939316,3,,,POINT (23.8939316 54.9523773)
948086049,54.9454072,23.8774226,3,,,POINT (23.8774226 54.9454072)
948086103,54.9517789,23.8927899,3,,,POINT (23.8927899 54.9517789)
948086108,54.9498419,23.8815821,4,,,POINT (23.8815821 54.9498419)
948086126,54.9443315,23.8839096,3,,,POINT (23.8839096 54.9443315)
948086148,54.947788,23.8804734,4,,,POINT (23.8804734 54.947788)
948086160,54.9481642,23.8820753,4,,,POINT (23.8820753 54.9481642)
948086165,54.9491844,23.8882626,3,,,POINT (23.8882626 54.9491844)
948086241,54.9487267,23.8840814,4,,,POINT (23.8840814 54.9487267)
948086283,54.9429123,23.8985812,3,,,POINT (23.8985812 54.9429123)
948086291,54.951609,23.8876952,1,,,POINT (23.8876952 54.951609)
948086370,54.9442278,23.8897698,1,,,POINT (23.8897698 54.9442278)
948086381,54.9476608,23.8915371,3,,,POINT (23.8915371 54.9476608)
948086404,54.9474438,23.878767,3,,,POINT (23.878767 54.9474438)
948086414,54.9470932,23.877016,1,,,POINT (23.877016 54.9470932)
948086430,54.9537848,23.8966206,4,,,POINT (23.8966206 54.9537848)
959450949,54.9197409,23.8279614,3,,,POINT (23.8279614 54.9197409)
959450960,54.9207624,23.8128258,3,,,POINT (23.8128258 54.9207624)
959450984,54.9189502,23.8209458,3,,,POINT (23.8209458 54.9189502)
959450997,54.9206544,23.8161341,3,,,POINT (23.8161341 54.9206544)
959451029,54.9184794,23.817546,3,,,POINT (23.817546 54.9184794)
959451054,54.9184896,23.8276845,3,,,POINT (23.8276845 54.9184896)
959451070,54.9194822,23.8106222,3,,,POINT (23.8106222 54.9194822)
959451078,54.9208342,23.8074189,3,,,POINT (23.8074189 54.9208342)
959451113,54.9193942,23.8156494,3,,,POINT (23.8156494 54.9193942)
959451120,54.9190058,23.8254365,1,,,POINT (23.8254365 54.9190058)
959451129,54.9183383,23.8311021,3,,,POINT (23.8311021 54.9183383)
959451136,54.9204004,23.8237036,3,,,POINT (23.8237036 54.9204004)
959451147,54.9206021,23.8177484,3,,,POINT (23.8177484 54.9206021)
959451191,54.9192375,23.8301519,2,,,POINT (23.8301519 54.9192375)
959451205,54.919592,23.8333792,1,,,POINT (23.8333792 54.919592)
959451212,54.9195181,23.8147524,1,,,POINT (23.8147524 54.9195181)
959451226,54.9199536,23.8326084,1,,,POINT (23.8326084 54.9199536)
959451235,54.9188435,23.8234129,3,,,POINT (23.8234129 54.9188435)
959451243,54.9195717,23.8173007,1,,,POINT (23.8173007 54.9195717)
959451250,54.9187782,23.8301275,3,,,POINT (23.8301275 54.9187782)
959451309,54.9185065,23.8208549,3,,,POINT (23.8208549 54.9185065)
959451315,54.9208287,23.8109484,3,,,POINT (23.8109484 54.9208287)
959451336,54.9204115,23.8234071,3,,,POINT (23.8234071 54.9204115)
959451352,54.9190624,23.8294954,3,traffic_signals,,POINT (23.8294954 54.9190624)
959451428,54.9101608,23.8164596,1,,,POINT (23.8164596 54.9101608)
959451432,54.9187906,23.8263752,3,,,POINT (23.8263752 54.9187906)
959451508,54.9230152,23.8238836,1,,,POINT (23.8238836 54.9230152)
959451538,54.9180589,23.8317219,3,,,POINT (23.8317219 54.9180589)
959451579,54.9187918,23.8187122,3,,,POINT (23.8187122 54.9187918)
965964381,54.8953661,23.9376593,3,,,POINT (23.9376593 54.8953661)
965964424,54.89498,23.938895,1,,,POINT (23.938895 54.89498)
965964456,54.8947689,23.9372945,3,,,POINT (23.9372945 54.8947689)
965964457,54.8890641,23.9321387,3,,,POINT (23.9321387 54.8890641)
965964461,54.8933329,23.9325938,3,,,POINT (23.9325938 54.8933329)
965964467,54.8898997,23.9326708,1,,,POINT (23.9326708 54.8898997)
965964476,54.8933329,23.9321103,1,,,POINT (23.9321103 54.8933329)
966609163,54.8981908,23.8625037,1,,,POINT (23.8625037 54.8981908)
966609165,54.8932413,23.8669076,1,,,POINT (23.8669076 54.8932413)
966609166,54.9002627,23.8537582,3,,,POINT (23.8537582 54.9002627)
966609172,54.900488,23.8565436,3,,,POINT (23.8565436 54.900488)
966609181,54.8990351,23.8555479,3,,,POINT (23.8555479 54.8990351)
966609192,54.8996814,23.852705,3,,,POINT (23.852705 54.8996814)
966609197,54.8988044,23.8553893,3,,,POINT (23.8553893 54.8988044)
966609207,54.8999754,23.8588194,3,,,POINT (23.8588194 54.8999754)
966609208,54.9010066,23.8543411,3,,,POINT (23.8543411 54.9010066)
966609216,54.8976809,23.8649268,3,,,POINT (23.8649268 54.8976809)
966609223,54.8997303,23.8560258,4,,,POINT (23.8560258 54.8997303)
966609228,54.8984795,23.865199,3,,,POINT (23.865199 54.8984795)
966609239,54.8987033,23.8531398,1,,,POINT (23.8531398 54.8987033)
966609246,54.8988755,23.8511886,1,,,POINT (23.8511886 54.8988755)
996688235,54.9287305,23.8825698,3,,,POINT (23.8825698 54.9287305)
996704859,54.9337701,23.8799839,3,,,POINT (23.8799839 54.9337701)
996704861,54.9329961,23.8800943,1,,,POINT (23.8800943 54.9329961)
996704871,54.9340964,23.8812842,3,,,POINT (23.8812842 54.9340964)
1013895779,54.8888206,23.889038,1,,,POINT (23.889038 54.8888206)
1013895787,54.8886746,23.8906909,3,,,POINT (23.8906909 54.8886746)
1013895810,54.8888901,23.8916574,1,,,POINT (23.8916574 54.8888901)
1013895814,54.8895221,23.8918434,3,,,POINT (23.8918434 54.8895221)
1018322581,54.8867441,24.0226969,1,,,POINT (24.0226969 54.8867441)
1022925023,54.9584101,23.9213953,3,,,POINT (23.9213953 54.9584101)
1022925225,54.9517754,23.9138433,3,,,POINT (23.9138433 54.9517754)
1022925432,54.9553763,23.91869,1,,,POINT (23.91869 54.9553763)
1022925658,54.9501589,23.9148031,4,,,POINT (23.9148031 54.9501589)
1022925875,54.9558841,23.9199401,3,,,POINT (23.9199401 54.9558841)
1022925980,54.9548645,23.9189833,3,,,POINT (23.9189833 54.9548645)
1022926159,54.9503619,23.9135838,3,,,POINT (23.9135838 54.9503619)
1023243839,54.8880114,23.9393577,3,,,POINT (23.9393577 54.8880114)
1024927697,54.9284688,23.8753137,1,,,POINT (23.8753137 54.9284688)
1024927702,54.9305089,23.8795331,1,,,POINT (23.8795331 54.9305089)
1024927709,54.9294588,23.8839282,3,,,POINT (23.8839282 54.9294588)
1024927717,54.9270365,23.8780251,3,,,POINT (23.8780251 54.9270365)
1024927722,54.9272074,23.8779433,3,,,POINT (23.8779433 54.9272074)
1024927734,54.9307456,23.8853372,1,,,POINT (23.8853372 54.9307456)
1024927735,54.9340792,23.8838068,3,,,POINT (23.8838068 54.9340792)
1024927760,54.9301289,23.885701,3,,,POINT (23.885701 54.9301289)
1024927767,54.934831,23.8767132,3,,,POINT (23.8767132 54.934831)
1024927776,54.9324901,23.8786007,1,,,POINT (23.8786007 54.9324901)
1024927781,54.9361108,23.8836542,3,motorway_junction,,POINT (23.8836542 54.9361108)
1024927787,54.9288882,23.878259,4,,,POINT (23.878259 54.9288882)
1024927797,54.9286197,23.8816843,3,,,POINT (23.8816843 54.9286197)
1024927800,54.9327597,23.8829839,1,,,POINT (23.8829839 54.9327597)
1024927801,54.9276479,23.8749379,3,,,POINT (23.8749379 54.9276479)
1024927807,54.9353333,23.8800902,3,,,POINT (23.8800902 54.9353333)
1024927814,54.9318388,23.8773423,3,,,POINT (23.8773423 54.9318388)
1024927825,54.9302761,23.8860885,3,,,POINT (23.8860885 54.9302761)
1024927829,54.9335487,23.8822574,3,,,POINT (23.8822574 54.9335487)
1024927832,54.931153,23.8842713,1,,,POINT (23.8842713 54.931153)
1024927836,54.9331632,23.8806077,3,,,POINT (23.8806077 54.9331632)
1024927838,54.9297202,23.8804417,4,,,POINT (23.8804417 54.9297202)
1024927844,54.9278188,23.8795109,3,,,POINT (23.8795109 54.9278188)
1024927849,54.9326565,23.8790029,1,,,POINT (23.8790029 54.9326565)
1024927850,54.9322836,23.8835216,3,,,POINT (23.8835216 54.9322836)
1024927851,54.9282353,23.8806612,3,,,POINT (23.8806612 54.9282353)
1024927852,54.9334504,23.8819005,3,,,POINT (23.8819005 54.9334504)
1025050603,54.9319655,23.8424902,1,,,POINT (23.8424902 54.9319655)
1025050608,54.9372685,23.8351571,1,,,POINT (23.8351571 54.9372685)
1025050614,54.9363262,23.8373868,4,,,POINT (23.8373868 54.9363262)
1025050615,54.9383342,23.8372929,4,,,POINT (23.8372929 54.9383342)
1025050634,54.9349008,23.8703521,3,,,POINT (23.8703521 54.9349008)
1025050638,54.9345776,23.8391446,1,,,POINT (23.8391446 54.9345776)
1025050649,54.933003,23.8543714,1,,,POINT (23.8543714 54.933003)
1025050652,54.9352147,23.8358113,1,,,POINT (23.8358113 54.9352147)
1025050676,54.9337663,23.8423978,1,,,POINT (23.8423978 54.9337663)
1025050680,54.9311903,23.840856,3,,,POINT (23.840856 54.9311903)
1025050692,54.9459121,23.8286901,3,,,POINT (23.8286901 54.9459121)
1025050702,54.9383767,23.8552553,3,,,POINT (23.8552553 54.9383767)
1025050707,54.9370421,23.8436277,3,,,POINT (23.8436277 54.9370421)
1025050711,54.935716,23.8322132,3,,,POINT (23.8322132 54.935716)
1025050717,54.9399202,23.8405584,3,,,POINT (23.8405584 54.9399202)
1025050728,54.9324672,23.831374,1,,,POINT (23.831374 54.9324672)
1025050740,54.9311516,23.8477986,1,,,POINT (23.8477986 54.9311516)
1025050749,54.9307938,23.8469739,4,,,POINT (23.8469739 54.9307938)
1025050753,54.9316515,23.8329151,3,,,POINT (23.8329151 54.9316515)
1025050760,54.9354557,23.829987,3,,,POINT (23.829987 54.9354557)
1025050772,54.9379674,23.8152639,3,,,POINT (23.8152639 54.9379674)
1025050786,54.9356251,23.8708341,1,,,POINT (23.8708341 54.9356251)
1025050794,54.9328878,23.8439776,3,,,POINT (23.8439776 54.9328878)
1025050797,54.9378974,23.8511048,3,,,POINT (23.8511048 54.9378974)
1025050801,54.9407411,23.8338725,3,,,POINT (23.8338725 54.9407411)
1025050803,54.9315755,23.8491277,1,,,POINT (23.8491277 54.9315755)
1025050805,54.9464692,23.8286355,3,,,POINT (23.8286355 54.9464692)
1025050813,54.9265479,23.8120347,1,,,POINT (23.8120347 54.9265479)
1025050818,54.9398706,23.8372139,4,,,POINT (23.8372139 54.9398706)
1025050831,54.9382852,23.8339776,4,,,POINT (23.8339776 54.9382852)
1025050845,54.9368534,23.8321815,1,,,POINT (23.8321815 54.9368534)
1025050859,54.9376942,23.8493496,3,,,POINT (23.8493496 54.9376942)
1025050867,54.9280579,23.8531879,3,,,POINT (23.8531879 54.9280579)
1025050869,54.9398056,23.8338826,3,,,POINT (23.8338826 54.9398056)
1025050882,54.9336639,23.8334755,4,,,POINT (23.8334755 54.9336639)
1025050891,54.9355172,23.8638986,3,,,POINT (23.8638986 54.9355172)
1025050902,54.9278269,23.8111714,1,,,POINT (23.8111714 54.9278269)
1025050920,54.932859,23.8424139,4,,,POINT (23.8424139 54.932859)
