u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,junction,width,access,tunnel
365379108,427666319,0,32498918,tertiary,,50,Birutės g.,False,,False,178.73315369546097,"LINESTRING (23.9719545 54.8716647, 23.9722685 54.8716347, 23.972552 54.8716076, 23.9730342 54.8715633, 23.9736209 54.8715055, 23.9742871 54.8714418, 23.9747102 54.8714014)",,,,,
365379108,722953696,0,32498918,tertiary,,50,Birutės g.,False,,True,312.26308006736,"LINESTRING (23.9719545 54.8716647, 23.9709083 54.8717635, 23.9691652 54.8719273, 23.9691277 54.8719308, 23.9681521 54.8720225, 23.9671399 54.8721243)",,,,,
365379108,427666308,0,1174605318,residential,,,Pušų g.,False,,False,169.5554940260875,"LINESTRING (23.9719545 54.8716647, 23.9719401 54.8716202, 23.9717068 54.8709014, 23.9714851 54.870164)",,,,,
365379108,427666307,0,1174605318,residential,,,Pušų g.,False,,True,114.6838958164474,"LINESTRING (23.9719545 54.8716647, 23.971964 54.8716994, 23.972282 54.8726787)",,,,,
365379110,58311898,0,8067836,secondary,,50,Vaidoto g.,False,,True,176.83786221226987,"LINESTRING (23.9774396 54.8711319, 23.9773651 54.8709903, 23.9773104 54.8708087, 23.9772966 54.8707551, 23.977268 54.8706692, 23.9772036 54.8704991, 23.977107 54.8703509, 23.9769353 54.8701965, 23.9766349 54.8699928, 23.9764002 54.8698965, 23.9761629 54.8697991)",,,,,
365379110,722953753,0,32498918,tertiary,,50,Birutės g.,False,,True,95.96047308851132,"LINESTRING (23.9774396 54.8711319, 23.9771354 54.8711618, 23.9759613 54.8712774)",,,,,
365379110,58314150,0,"[581648064, 943212242]",secondary,,50,Vaidoto g.,False,,False,48.68954710561334,"LINESTRING (23.9774396 54.8711319, 23.9775471 54.8712831, 23.9776422 54.8713702, 23.9777322 54.8714343, 23.9778481 54.8714936)",,,,,
365379592,730037618,0,1148158279,residential,3,50,Siūlų g.,False,,False,50.33751360501567,"LINESTRING (23.9357732 54.873343, 23.9359858 54.8733447, 23.9360825 54.8733536, 23.9365512 54.8734021)",,,,,
365379592,730037634,0,"[1148158280, 1148158282]",secondary,4,50,A. Juozapavičiaus pr.,False,,False,236.78131448042853,"LINESTRING (23.9357732 54.873343, 23.9358022 54.8735001, 23.9358104 54.873544, 23.9358618 54.8738222, 23.9359932 54.8745207, 23.9361202 54.8751603, 23.9361223 54.8752217, 23.9361234 54.8752841, 23.9361105 54.8753368, 23.9360936 54.8753852, 23.9360523 54.8754561)",,,,,
365379592,730037614,0,"[1148158281, 353476927]",secondary,4,50,A. Juozapavičiaus pr.,False,,True,178.69532055865392,"LINESTRING (23.9357732 54.873343, 23.9357471 54.8732104, 23.9357404 54.873161, 23.9357328 54.873105, 23.9357288 54.8730124, 23.9357442 54.8729151, 23.9357878 54.872801, 23.9358477 54.8726932, 23.9359319 54.8725817, 23.9360445 54.8724744, 23.9360642 54.8724592, 23.9361438 54.8723981, 23.9362552 54.872326, 23.9363402 54.8722783, 23.9366083 54.8721409, 23.9369089 54.8719834)",,,,,
365380009,718393156,0,"[39968077, 1156046199]",tertiary,,50,"['Prancūzų g.', 'L. Ivinskio g.']",False,,True,1064.9300740019594,"LINESTRING (23.936515 54.8787163, 23.9361334 54.8796004, 23.9355381 54.8809713, 23.9352369 54.881716, 23.9351331 54.8820082, 23.9350626 54.8822329, 23.935036 54.8823132, 23.9349604 54.8829609, 23.9349166 54.8833434, 23.9349016 54.883475, 23.9347197 54.8850727, 23.9347102 54.8852454, 23.9347841 54.8854013, 23.9349075 54.885534, 23.9350951 54.8856547, 23.9351591 54.8856789, 23.935299 54.8857318, 23.9354933 54.8857829, 23.9359716 54.8858774, 23.9365509 54.8859938, 23.9369161 54.8860626, 23.937215 54.8861284, 23.9374016 54.8861769, 23.93772 54.8862814, 23.938052 54.8864203, 23.9380785 54.886433, 23.9382647 54.8865223, 23.9388329 54.8868043)",,,,,
365380009,58313402,0,"[1148158273, 53503089]",tertiary,3,50,Geležinkelio g.,False,,False,292.4409842169565,"LINESTRING (23.936515 54.8787163, 23.9364411 54.8787096, 23.9363991 54.8787076, 23.9363535 54.8787123, 23.9363052 54.8787215, 23.936265 54.8787385, 23.9362409 54.8787632, 23.9359354 54.8792355, 23.9358696 54.8792986, 23.935801 54.8793484, 23.9356215 54.8794553, 23.9354853 54.8795171, 23.9353741 54.8795382, 23.9352939 54.8795396, 23.9352192 54.87952, 23.9349697 54.8793895, 23.9348211 54.8793082, 23.9345707 54.8791883, 23.9345076 54.8791532, 23.9344398 54.8791154, 23.9344099 54.8790987, 23.9343908 54.8790881, 23.9340342 54.8789005, 23.9336304 54.8786909, 23.9335644 54.8786581, 23.9334132 54.8785829)",,,,,
365380009,730037787,0,338809799,unclassified,,50,L. Ivinskio g.,False,,False,162.44312356317698,"LINESTRING (23.936515 54.8787163, 23.9366182 54.8784844, 23.9373967 54.8777902, 23.9377693 54.877458)",,,,,
365380079,730037983,0,58924058,unclassified,,50,Ašmenos 1-oji g.,False,,False,177.6999847868285,"LINESTRING (23.9482213 54.881256, 23.9482834 54.8811699, 23.948439 54.8809548, 23.9487333 54.8805609, 23.9487697 54.880466, 23.9487903 54.8803626, 23.9488085 54.8802539, 23.9488238 54.8799946, 23.9488316 54.8797214)",,,,,
365380079,730037987,0,367263369,residential,,50,Ašmenos 1-oji g.,False,,False,70.52754619096919,"LINESTRING (23.9482213 54.881256, 23.9480433 54.8815469, 23.9478692 54.881857)",,,,,
365380079,730038124,0,485860758,unclassified,2,50,Verkių g.,False,,True,558.3509013611634,"LINESTRING (23.9482213 54.881256, 23.9484088 54.8814992, 23.9495176 54.8829229, 23.9495348 54.8829449, 23.949946 54.8834714, 23.9503314 54.8839648, 23.9504321 54.8840917, 23.9507331 54.8844821, 23.9508012 54.8845673, 23.9508875 54.8846754, 23.9510933 54.884956, 23.9511532 54.8850341, 23.9512806 54.8852002, 23.9516069 54.8855965, 23.9516549 54.8856504, 23.9518371 54.8858245)",,,,,
365381386,730038040,0,39967928,tertiary,,50,Drobės g.,False,,True,162.47887581518802,"LINESTRING (23.9481877 54.8700797, 23.9483006 54.8701154, 23.9485703 54.8702138, 23.9487588 54.8703016, 23.9489642 54.8704003, 23.9491465 54.8705057, 23.9492743 54.8705969, 23.9494062 54.8706866, 23.9495157 54.8707268, 23.9496436 54.8707458, 23.9498109 54.8707519, 23.9502952 54.8707691)",,,,,
365381386,730037700,0,58924017,residential,,50,Virvių g.,False,,False,73.24612371957224,"LINESTRING (23.9481877 54.8700797, 23.9483432 54.8700353, 23.9484948 54.8699789, 23.948921 54.8697593, 23.9490771 54.8696713)",,,,,
365381386,730037693,0,758358037,tertiary,,50,Drobės g.,False,,False,51.977029945865084,"LINESTRING (23.9481877 54.8700797, 23.9477733 54.8701664, 23.9474307 54.8702489)",,,,,
365381641,2729859001,0,"[267546601, 1217647118]",residential,,,,False,,False,362.50241071428985,"LINESTRING (23.9577626 54.8749233, 23.9579019 54.8749174, 23.9579674 54.8749142, 23.9586239 54.8748819, 23.9588593 54.8748848, 23.9589831 54.874896, 23.959052 54.8748968, 23.9591562 54.8748766, 23.9592823 54.8747852, 23.9592852 54.8744385, 23.9592683 54.873662, 23.9592076 54.8733557, 23.959259 54.873079, 23.9593617 54.872915, 23.9595298 54.872641, 23.9594831 54.8724824)",,,,,
365381641,730038042,0,"[39967928, 758342574]",tertiary,,50,"['Švenčionių g.', 'Drobės g.']",False,,False,614.945549290071,"LINESTRING (23.9577626 54.8749233, 23.9578512 54.8738746, 23.9578702 54.8733505, 23.9578731 54.8732222, 23.957857 54.8730981, 23.9578352 54.8729732, 23.9578017 54.8728482, 23.9576888 54.8726349, 23.957653 54.8725673, 23.9574665 54.8723023, 23.957089 54.8717505, 23.9569908 54.871631, 23.9569106 54.8715335, 23.956701 54.8712916, 23.9565347 54.8711396, 23.9564328 54.8710632, 23.9563188 54.8709837, 23.9562233 54.870927, 23.9560881 54.8708679, 23.9559634 54.8708255, 23.9558521 54.8708016, 23.9557046 54.870783, 23.9555503 54.8707707, 23.9553317 54.8707607, 23.9540138 54.8707724)",,,,,
365381641,1726689909,0,"[15219130, 948653858, 948653859, 1217647117]",tertiary,,50,Švenčionių g.,False,,"[False, True]",2214.393644489398,"LINESTRING (23.9577626 54.8749233, 23.9577445 54.8751826, 23.9577217 54.8755703, 23.9577163 54.8756224, 23.9576557 54.8763351, 23.9576478 54.8765481, 23.9575966 54.8771596, 23.9575481 54.8777042, 23.9574117 54.8789408, 23.9572616 54.8804667, 23.9571816 54.881027, 23.957023 54.8819029, 23.957028 54.8820372, 23.9570007 54.8821479, 23.9569166 54.882322, 23.9566337 54.8828697, 23.9565168 54.8831044, 23.9562969 54.88358, 23.9562014 54.8838591, 23.9560456 54.8844289, 23.9559866 54.8847545, 23.9559776 54.8849002, 23.9560015 54.8850375, 23.9560716 54.8853903, 23.9561278 54.8857322, 23.9561788 54.886282, 23.9562035 54.8867421, 23.9561889 54.8868601, 23.9561436 54.8869735, 23.9560854 54.8871339, 23.9560851 54.8872157, 23.9561047 54.8873237, 23.956147 54.8875126, 23.9561651 54.8876282, 23.9561771 54.8878501, 23.9561898 54.887956, 23.9562626 54.888381, 23.9562553 54.8885118, 23.9562685 54.8886258, 23.9562947 54.888837, 23.9563428 54.8890516, 23.9564521 54.8894791, 23.9565191 54.8896836, 23.9565432 54.8898879, 23.9566049 54.8900608, 23.9566913 54.8902873, 23.9567261 54.8904928, 23.956757 54.8906609, 23.9567734 54.8907598, 23.9567792 54.8909008, 23.9567922 54.8909942, 23.956819 54.8910521, 23.9568512 54.8910907, 23.9568955 54.8911146, 23.9569545 54.8911477, 23.9571798 54.8912511, 23.9572361 54.891292, 23.9572696 54.8913313, 23.9573273 54.8914971, 23.9573756 54.8915534, 23.9574601 54.8916159, 23.957566 54.8916553, 23.9576907 54.8917154, 23.9577471 54.8917486, 23.9578222 54.891808, 23.9578825 54.8918913, 23.9578886 54.891953, 23.9579067 54.8920933, 23.9579348 54.8921967, 23.9579643 54.8922777, 23.9580126 54.892361, 23.9580622 54.8923895, 23.95814 54.8924296, 23.958431 54.8925862, 23.9585128 54.8926448, 23.9586096 54.8927642, 23.9586753 54.8928367, 23.9587256 54.8928815, 23.9588322 54.8929369, 23.9590936 54.8930348, 23.9591572 54.8930893, 23.9591854 54.893196, 23.9592253 54.8933026, 23.9592971 54.8933628, 23.9593804 54.8934017, 23.9598046 54.8935338, 23.9599204 54.8935948, 23.9599729 54.893656, 23.9599969 54.8937228, 23.9600086 54.8937815, 23.9600019 54.8938569, 23.959987 54.8939131, 23.9599619 54.8939704)",,,,,
365383764,322092529,0,143678829,residential,,50,Amalių g.,False,,True,144.82266541908982,"LINESTRING (23.9628278 54.9011494, 23.9647537 54.901835)",,,,,
365384787,718512627,0,43519275,residential,,,Marių g.,False,,False,527.4434441316575,"LINESTRING (24.03786 54.9020909, 24.0379417 54.9020513, 24.0386165 54.901724, 24.0388616 54.9016035, 24.0390317 54.9015205, 24.0391819 54.9014171, 24.0392966 54.9013238, 24.0394615 54.9011465, 24.0396928 54.9009896, 24.0400863 54.900727, 24.0405035 54.9004144, 24.0409562 54.9000608, 24.0414031 54.8997391, 24.0417735 54.8994959, 24.0421682 54.8992366, 24.042532 54.8989501, 24.0426704 54.8988159, 24.0427811 54.8986852, 24.0431331 54.8984783)",,,,,
365384787,5401627303,0,"[92509026, 582233795]",tertiary,2,50,Marių g.,False,,True,665.4034108085966,"LINESTRING (24.03786 54.9020909, 24.0380768 54.9022499, 24.0383691 54.9024167, 24.0388018 54.9026184, 24.0392837 54.902851, 24.0399544 54.9031896, 24.0412352 54.903852, 24.0421373 54.9043172, 24.0424472 54.9044761, 24.042576 54.9045216, 24.042765 54.9045787, 24.0429971 54.904635, 24.0431444 54.9046592, 24.0433852 54.9046873, 24.0436484 54.904697, 24.0439101 54.9046916, 24.0444983 54.9046459, 24.0448671 54.904614, 24.0450752 54.9046011, 24.0452353 54.9046019, 24.0454187 54.9046056, 24.0456269 54.9046146, 24.0457949 54.9046348, 24.0459521 54.9046619, 24.0462151 54.9047265, 24.0465068 54.9048092)",,,,,
365384787,7853276245,0,692091912,tertiary,,,Marių g.,False,,True,151.13702865589025,"LINESTRING (24.03786 54.9020909, 24.0377521 54.9019998, 24.037561 54.9018092, 24.0374172 54.9016484, 24.0372597 54.9014722, 24.0371801 54.9013831, 24.0369436 54.9011171, 24.0367447 54.9008935)",,,,,
365384968,1642239432,0,684814723,residential,,,,False,,False,46.714875912783015,"LINESTRING (24.0639641 54.9145307, 24.0643715 54.9148795)",,,,,
365384968,920222881,0,32496952,tertiary,,,Marių g.,False,,False,156.96121998062966,"LINESTRING (24.0639641 54.9145307, 24.0633231 54.9139818, 24.0632751 54.9139402, 24.0627369 54.9134741, 24.0626011 54.9133565)",,,,,
365384968,91079155,0,"[1255407680, 819981498, 93882588]",residential,,,"['Stoties g.', 'Pamario g.']",False,,False,225.91107339570885,"LINESTRING (24.0639641 54.9145307, 24.0638865 54.9145593, 24.063841 54.914576, 24.0635709 54.9147376, 24.0631954 54.9148609, 24.0631069 54.9148648, 24.0630238 54.9148578, 24.0628709 54.9148141, 24.0626657 54.9147522, 24.0624404 54.9146597, 24.0618036 54.9143644, 24.0611144 54.9140355)",,,,,
365384968,91079153,0,"[1287020305, 1287020306, 1287020307, 202322227]",tertiary,,,Pamario g.,False,,True,123.68089372437993,"LINESTRING (24.0639641 54.9145307, 24.0640544 54.9144988, 24.0645704 54.9143188, 24.0647001 54.9142757, 24.0647791 54.9142494, 24.0648776 54.9142166, 24.0649212 54.9141956, 24.0652323 54.9140454, 24.0655392 54.9138914)",,,,,
365385036,920222784,0,78413323,residential,,,,False,,False,105.45482160743181,"LINESTRING (24.0493638 54.9064635, 24.0493076 54.9064967, 24.048887 54.9067304, 24.0485852 54.9068901, 24.048163 54.9071136)",,,,,
365385036,2748378786,0,92509026,tertiary,2,50,Marių g.,False,,False,53.13765962476141,"LINESTRING (24.0493638 54.9064635, 24.049032 54.9062803, 24.0487692 54.9061296)",,,,,
365385036,773554877,0,92509026,tertiary,2,50,Marių g.,False,,True,87.54525453035686,"LINESTRING (24.0493638 54.9064635, 24.0500184 54.9067932, 24.0504006 54.9069778)",,,,,
365388405,91079161,0,32500022,residential,,,,False,,True,608.2053443845887,"LINESTRING (24.0341311 54.9025006, 24.0353211 54.9040022, 24.0365451 54.9055968, 24.0366405 54.9056421, 24.0367572 54.9056453, 24.0368922 54.9056238, 24.0374206 54.9054823, 24.0378558 54.9053395, 24.0380283 54.9052474, 24.0382238 54.9051818, 24.0383521 54.9051991, 24.0393747 54.9055024, 24.0395316 54.9055394, 24.0396523 54.9055533, 24.0397623 54.9055587)",,,,,
365388543,2748470767,0,8067831,tertiary,2,50,Elektrėnų g.,False,,False,366.6003529094257,"LINESTRING (24.0097591 54.913069, 24.0102858 54.9130597, 24.0109515 54.9130452, 24.011448 54.9130345, 24.0114809 54.9130337, 24.0124031 54.9130137, 24.0136249 54.9129872, 24.0144584 54.9129691, 24.014518 54.9129678, 24.0154907 54.9129467)",,,,,
365388543,1525335636,0,8067831,tertiary,2,50,Elektrėnų g.,False,,True,717.3740246438338,"LINESTRING (24.0097591 54.913069, 24.0073816 54.9131227, 24.0064369 54.9131432, 24.0058634 54.9131554, 24.0054421 54.9131643, 24.0051224 54.9131711, 24.0049433 54.9131749, 24.0047769 54.9131785, 24.0046009 54.9131822, 24.004274 54.9131892, 24.0035975 54.9132042, 24.0026152 54.9132257, 24.0014808 54.91325, 24.0013634 54.9132512, 24.0010501 54.9132573, 23.9998055 54.9132834, 23.9995932 54.9132879, 23.9988265 54.913304, 23.9985434 54.9133099)",,,,,
365388543,295927440,0,"[948628418, 1078751223, 68577438, 948628423]",tertiary,2,50,Technikos g.,False,,True,911.755767883972,"LINESTRING (24.0097591 54.913069, 24.0097531 54.9129765, 24.0097277 54.9125829, 24.0097152 54.9123887, 24.0097101 54.91231, 24.0096732 54.9117373, 24.0096535 54.9114322, 24.0096511 54.9113951, 24.0096348 54.9111791, 24.0096299 54.9109155, 24.0096181 54.9107788, 24.0096211 54.9104379, 24.0096139 54.9100436, 24.0096081 54.9099479, 24.0096007 54.9095472, 24.0095971 54.9092814, 24.0095967 54.9091136, 24.0095938 54.9089561, 24.0095895 54.9087225, 24.0095833 54.9082697, 24.0095822 54.9080115, 24.0095802 54.9075138, 24.0095769 54.9071454, 24.0095878 54.9061401, 24.0095947 54.9054644, 24.0095998 54.9053016, 24.0096059 54.9051462, 24.0096011 54.9050367, 24.0095184 54.9048782)",,,,,
365769671,430267529,0,32452067,residential,,50,Nočios g.,False,,True,58.430660905161666,"LINESTRING (23.9295649 54.9167248, 23.9301246 54.9171403)",,,,,
365769671,430267530,0,"[32452074, 32452076]",residential,,,Gervėčių g.,False,,False,226.88059272926264,"LINESTRING (23.9295649 54.9167248, 23.9280634 54.9174058, 23.9279866 54.9174571, 23.9278659 54.9175835, 23.9278035 54.9176239, 23.9275178 54.9177342, 23.9280618 54.9180949)",,,,,
365769671,364839743,0,32452074,residential,,,Gervėčių g.,False,,True,215.1113996664287,"LINESTRING (23.9295649 54.9167248, 23.9304717 54.9163016, 23.9308067 54.9161096, 23.9309478 54.9160626, 23.9324096 54.9158806, 23.9324739 54.9158726)",,,,,
365769750,365330335,0,32493344,residential,,,Voveraičių g.,False,,False,71.45507063550932,"LINESTRING (23.9291727 54.9201984, 23.9292518 54.9208394)",,,,,
365769750,365332524,0,32493344,residential,,,Voveraičių g.,False,,True,67.330098765823,"LINESTRING (23.9291727 54.9201984, 23.9290935 54.9195946)",,,,,
365769750,364864567,0,1123433870,residential,,50,Purienų g.,False,,False,103.89728345228218,"LINESTRING (23.9291727 54.9201984, 23.930746 54.9199629)",,,,,
365769750,364864525,0,1123433870,residential,,50,Purienų g.,False,,True,75.14799845270628,"LINESTRING (23.9291727 54.9201984, 23.9282078 54.9203428, 23.9280345 54.9203682)",,,,,
366258350,924116151,0,79077207,residential,,,,False,,False,585.6805060130271,"LINESTRING (24.021566 54.9179372, 24.0215629 54.9178256, 24.0215518 54.9174327, 24.0215422 54.9173152, 24.0214734 54.9164605, 24.0214696 54.9163464, 24.0214986 54.9162561, 24.0215475 54.9161866, 24.0217046 54.916015, 24.0218067 54.9159112, 24.022058 54.9158344, 24.0223486 54.9157848, 24.0227333 54.9157514, 24.023337 54.9157387, 24.0238007 54.9157289, 24.0239856 54.915725, 24.024516 54.9157138, 24.0255634 54.9156917, 24.026887 54.9156638, 24.0272107 54.9155048)",,,,,
366258350,82665114,0,"[1046893378, 1126703316]",primary,"['4', '3']",50,Taikos pr.,True,,False,87.3267735846708,"LINESTRING (24.021566 54.9179372, 24.0218572 54.9179344, 24.022395 54.9179427, 24.0229313 54.9179604)",,,,,
366520795,364857805,0,32592869,unclassified,,,Marvelės g.,False,,False,241.22732729659558,"LINESTRING (23.8377984 54.9031781, 23.8377075 54.9031183, 23.8375962 54.9030635, 23.8375103 54.9030265, 23.8373991 54.9029924, 23.837324 54.9029725, 23.8372124 54.9029429, 23.8371462 54.9029253, 23.8370192 54.9028616, 23.8364428 54.9018804, 23.8365523 54.9018235, 23.8371896 54.9014922)",,,,,
366520795,610923534,0,48052899,primary_link,,50,,False,,False,209.9431677501817,"LINESTRING (23.8377984 54.9031781, 23.8380705 54.9030722, 23.8383222 54.9030073, 23.8385241 54.9029741, 23.8388725 54.9029313, 23.8402956 54.9027691, 23.8406323 54.9027316, 23.8408142 54.9027209, 23.8409495 54.9027313)",,,,,
366520795,610923535,0,48052899,primary_link,,50,,False,,True,114.9717884424533,"LINESTRING (23.8377984 54.9031781, 23.8375903 54.9032705, 23.8372108 54.9034347, 23.8368835 54.9035889, 23.8367226 54.9036992, 23.8366301 54.9037778, 23.8365285 54.9038912)",,,,,
366568788,274224378,0,24358844,unclassified,2,50,Gričiupio g.,False,,False,147.98170137464916,"LINESTRING (23.9648184 54.9045307, 23.964555 54.9045056, 23.9643744 54.9044885, 23.9637903 54.9044329, 23.9636174 54.9044165, 23.9632828 54.9043847, 23.9628079 54.9043269, 23.9625909 54.9042987, 23.9625423 54.9042911)",,,,,
366568788,9149526897,0,24358844,unclassified,2,50,Gričiupio g.,False,,True,169.15772758420817,"LINESTRING (23.9648184 54.9045307, 23.9650999 54.9045574, 23.9655418 54.9045994, 23.9659475 54.904638, 23.9663077 54.9046722, 23.9664308 54.9046839, 23.9669072 54.9047292, 23.9674279 54.9047823)",,,,,
366568788,366568790,0,32597514,residential,,50,Mielagėnų g.,False,,False,167.33992312725542,"LINESTRING (23.9648184 54.9045307, 23.9647912 54.9048632, 23.9647798 54.9049944, 23.9647346 54.9055108, 23.9647149 54.9057354, 23.9647116 54.9057735, 23.9647033 54.905868, 23.9647005 54.9059008, 23.9646897 54.9060338)",,,,,
366568790,366568788,0,32597514,residential,,50,Mielagėnų g.,False,,True,167.33992312725542,"LINESTRING (23.9646897 54.9060338, 23.9647005 54.9059008, 23.9647033 54.905868, 23.9647116 54.9057735, 23.9647149 54.9057354, 23.9647346 54.9055108, 23.9647798 54.9049944, 23.9647912 54.9048632, 23.9648184 54.9045307)",,,,,
